Names,,,,Hours,Minutes,Seconds,RA,Sign,Degrees,Minutes,Seconds,Dec,,Abs. Mag,Distance   (parsecs),App. Mag,Star Class,,,,,,Lat Conversion,Lon Conversion,,Latitude,Longitude
RSC 1237-738-0-0-13,,,,9,42,22.94,9.706372222,-1,-54,8,52.59,-54.14794167,,-6.9,2223.29,4.834980573,O3.9 V,,,,,,54.14794167,-34.40441667,,54.14794167,-34.40441667
RSC 1237-738-0-0-1578,,,,9,42,3.58,9.700994444,-1,-53,37,9.87,-53.61940833,,-6.87,2227.62,4.869205542,O4 V  ,,,,,,53.61940833,-34.48508333,,53.61940833,-34.48508333
RSC 1237-738-0-0-1362,,,,9,43,48.62,9.730172222,-1,-54,12,41.06,-54.21140556,,-6.84,2218.78,4.890571213,O4 V  ,,,,,,54.21140556,-34.04741667,,54.21140556,-34.04741667
RSC 1237-738-0-0-2134,,,,9,43,30.78,9.725216667,-1,-53,59,13.64,-53.98712222,,-6.77,2219.31,4.96108985,O4.1 V,,,,,,53.98712222,-34.12175,,53.98712222,-34.12175
RSC 1237-738-0-0-1477,,,,9,42,22.8,9.706333333,-1,-53,48,39.1,-53.81086111,,-6.49,2231.36,5.252848218,O4.4 V,,,,,,53.81086111,-34.405,,53.81086111,-34.405
RSC 1237-738-0-0-3465,,,,9,42,20.71,9.705752778,-1,-53,35,2.86,-53.58412778,,-6.34,2214.33,5.38621172,O4.6 V,,,,,,53.58412778,-34.41370833,,53.58412778,-34.41370833
RSC 1237-738-0-0-2179,,,,9,42,29.91,9.708308333,-1,-53,49,10.9,-53.81969444,,-6.33,2217.7,5.399513982,O4.6 V,,,,,,53.81969444,-34.375375,,53.81969444,-34.375375
RSC 1237-738-0-0-3044,,,,9,44,29.16,9.741433333,-1,-53,58,9,-53.96916667,,-6.32,2240.35,5.431579358,O4.7 V,,,,,,53.96916667,-33.8785,,53.96916667,-33.8785
RSC 1237-738-0-0-2071,,,,9,40,14.69,9.670747222,-1,-53,53,45.4,-53.89594444,,-6.21,2227.71,5.529293272,O4.8 V,,,,,,53.89594444,-34.93879167,,53.89594444,-34.93879167
RSC 1237-738-0-0-536,,,,9,42,19.47,9.705408333,-1,-53,53,6.78,-53.88521667,,-6.08,2221.7,5.653427075,O5 V  ,,,,,,53.88521667,-34.418875,,53.88521667,-34.418875
RSC 1237-738-0-0-1320,,,,9,43,38.9,9.727472222,-1,-54,8,54.89,-54.14858056,,-6.07,2221.81,5.663534586,O5 V  ,,,,,,54.14858056,-34.08791667,,54.14858056,-34.08791667
RSC 1237-738-0-0-1958,,,,9,43,9.73,9.719369444,-1,-54,2,14.42,-54.03733889,,-5.86,2231.16,5.882653577,O5.2 V,,,,,,54.03733889,-34.20945833,,54.03733889,-34.20945833
RSC 1237-738-0-0-1097,,,,9,43,38.04,9.727233333,-1,-54,12,4.32,-54.2012,,-5.85,2230.11,5.891631426,O5.2 V,,,,,,54.2012,-34.0915,,54.2012,-34.0915
RSC 1237-738-0-0-2342,,,,9,44,24.7,9.740194444,-1,-53,48,45.42,-53.81261667,,-5.81,2228.2,5.929770849,O5.3 IV,,,,,,53.81261667,-33.89708333,,53.81261667,-33.89708333
RSC 1237-738-0-0-3491,,,,9,42,43.69,9.712136111,-1,-54,0,12.42,-54.00345,,-5.79,2235.58,5.956951078,O5.3 V,,,,,,54.00345,-34.31795833,,54.00345,-34.31795833
RSC 1237-738-0-0-1262,,,,9,44,58.19,9.749497222,-1,-53,36,1.27,-53.60035278,,-5.72,2223.81,6.015488394,O5.4 V,,,,,,53.60035278,-33.75754167,,53.60035278,-33.75754167
RSC 1237-738-0-0-3277,,,,9,43,37.31,9.727030556,-1,-54,5,15.42,-54.08761667,,-5.65,2227.04,6.088640087,O5.5 V,,,,,,54.08761667,-34.09454167,,54.08761667,-34.09454167
RSC 1237-738-0-0-3481,,,,9,40,23.7,9.67325,-1,-53,46,45.55,-53.77931944,,-5.64,2231.2,6.102692506,O5.5 V,,,,,,53.77931944,-34.90125,,53.77931944,-34.90125
RSC 1237-738-0-0-1073,,,,9,41,59.75,9.699930556,-1,-53,44,48.69,-53.74685833,,-5.64,2217.06,6.088887233,O5.5 V,,,,,,53.74685833,-34.50104167,,53.74685833,-34.50104167
RSC 1237-738-0-0-461,,,,9,44,19.89,9.738858333,-1,-53,58,7.29,-53.96869167,,-5.63,2230.15,6.111670373,O5.5 V,,,,,,53.96869167,-33.917125,,53.96869167,-33.917125
RSC 1237-738-0-0-1143,,,,9,41,12.21,9.686725,-1,-54,3,7.88,-54.05218889,,-5.54,2227.51,6.199098312,O5.6 V,,,,,,54.05218889,-34.699125,,54.05218889,-34.699125
RSC 1237-738-0-0-3637,,,,9,41,33.59,9.692663889,-1,-54,0,16.09,-54.00446944,,-5.52,2237.41,6.228727874,O5.7 V,,,,,,54.00446944,-34.61004167,,54.00446944,-34.61004167
RSC 1237-739-0-0-2580,,,,9,43,2.25,9.717291667,-1,-59,5,36.25,-59.09340278,,-9.21,2077.09,2.377276574,O1.1 V,SCO 1p1,,,,,59.09340278,-34.240625,,59.09340278,-34.240625
RSC 1237-739-0-0-1376,,,,9,44,28.7,9.741305556,-1,-59,12,38.01,-59.21055833,,-8.05,2069.28,3.529096301,O2.5 V,24 Stars,,,,,59.21055833,-33.88041667,,59.21055833,-33.88041667
RSC 1237-739-0-0-2883,,,,9,44,50.97,9.747491667,-1,-58,58,42.71,-58.97853056,,-7.89,2068.12,3.687878673,O2.7 IV,,,,,,58.97853056,-33.787625,,58.97853056,-33.787625
RSC 1237-739-0-0-1676,,,,9,47,6.3,9.785083333,-1,-59,11,19.66,-59.18879444,,-7.85,2069.21,3.729022843,O2.8 V,,,,,,59.18879444,-33.22375,,59.18879444,-33.22375
RSC 1237-739-0-0-105,,,,9,42,3.75,9.701041667,-1,-59,9,51.32,-59.16425556,,-7.48,2083.95,4.114436474,O3.2 V,,,,,,59.16425556,-34.484375,,59.16425556,-34.484375
RSC 1237-739-0-0-248,,,,9,46,2.38,9.767327778,-1,-59,11,56.91,-59.19914167,,-7.13,2066.05,4.445704138,O3.6 V,,,,,,59.19914167,-33.49008333,,59.19914167,-33.49008333
RSC 1237-739-0-0-1131,,,,9,44,23.32,9.739811111,-1,-59,14,59.79,-59.24994167,,-7.11,2076.62,4.476785162,O3.7 V,,,,,,59.24994167,-33.90283333,,59.24994167,-33.90283333
RSC 1237-739-0-0-2371,,,,9,45,15.28,9.754244444,-1,-59,18,11.73,-59.30325833,,-7.1,2084.71,4.495228248,O3.7 V,,,,,,59.30325833,-33.68633333,,59.30325833,-33.68633333
RSC 1237-739-0-0-1763,,,,9,43,52.59,9.731275,-1,-58,54,51.37,-58.91426944,,-6.95,2068.6,4.628382602,O3.9 V,,,,,,58.91426944,-34.030875,,58.91426944,-34.030875
RSC 1237-739-0-0-2363,,,,9,43,56.65,9.732402778,-1,-59,21,3.65,-59.35101389,,-6.94,2070.08,4.639935647,O3.9 V,,,,,,59.35101389,-34.01395833,,59.35101389,-34.01395833
RSC 1237-739-0-0-965,,,,9,41,27.3,9.690916667,-1,-58,59,44.62,-58.99572778,,-6.83,2074.31,4.754368305,O4 V  ,,,,,,58.99572778,-34.63625,,58.99572778,-34.63625
RSC 1237-739-0-0-2284,,,,9,44,39.21,9.744225,-1,-59,19,5.87,-59.31829722,,-6.39,2068.69,5.188477075,O4.6 V,,,,,,59.31829722,-33.836625,,59.31829722,-33.836625
RSC 1237-739-0-0-1524,,,,9,43,59.5,9.733194444,-1,-59,19,52.62,-59.33128333,,-6.39,2069.04,5.188844434,O4.6 V,,,,,,59.33128333,-34.00208333,,59.33128333,-34.00208333
RSC 1237-739-0-0-141,,,,9,43,19.69,9.722136111,-1,-59,12,41.39,-59.21149722,,-6.16,2088.19,5.438850058,O4.9 IV,,,,,,59.21149722,-34.16795833,,59.21149722,-34.16795833
RSC 1237-739-0-0-1845,,,,9,43,45.52,9.729311111,-1,-59,0,55.81,-59.01550278,,-6.16,2077.08,5.42726612,O4.9 IV,,,,,,59.01550278,-34.06033333,,59.01550278,-34.06033333
RSC 1237-739-0-0-2516,,,,9,44,44.41,9.745669444,-1,-59,7,34.95,-59.126375,,-6.07,2077.6,5.517809683,O5 V  ,,,,,,59.126375,-33.81495833,,59.126375,-33.81495833
RSC 1237-739-0-0-1657,,,,9,45,11.08,9.753077778,-1,-59,1,15.37,-59.02093611,,-5.99,2079.24,5.599523107,O5.1 V,,,,,,59.02093611,-33.70383333,,59.02093611,-33.70383333
RSC 1237-739-0-0-2189,,,,9,43,11.34,9.719816667,-1,-59,2,47.96,-59.04665556,,-5.99,2075.48,5.595592764,O5.1 V,,,,,,59.04665556,-34.20275,,59.04665556,-34.20275
RSC 1237-739-0-0-1185,,,,9,43,12.76,9.720211111,-1,-59,6,59.7,-59.11658333,,-5.92,2074.44,5.66450439,O5.2 V,,,,,,59.11658333,-34.19683333,,59.11658333,-34.19683333
RSC 1237-739-0-0-904,,,,9,43,30.9,9.72525,-1,-59,9,39.97,-59.16110278,,-5.53,2075.38,6.055488136,O5.6 V,,,,,,59.16110278,-34.12125,,59.16110278,-34.12125
RSC 1237-739-0-0-2186,,,,9,43,27.55,9.724319444,-1,-59,8,34.35,-59.142875,,-5.52,2072.62,6.062598423,O5.7 V,,,,,,59.142875,-34.13520833,,59.142875,-34.13520833
RSC 1237-739-0-0-1830,,,,9,45,19.13,9.755313889,-1,-58,47,33.89,-58.79274722,,-5.35,2075.77,6.235896155,O5.9 V,,,,,,58.79274722,-33.67029167,,58.79274722,-33.67029167
RSC 1237-739-0-0-643,,,,9,43,10.56,9.7196,-1,-58,59,19.8,-58.98883333,,-5.35,2080.26,6.240588092,O5.9 V,,,,,,58.98883333,-34.206,,58.98883333,-34.206
RSC 1237-739-0-0-1966,,,,9,43,10.95,9.719708333,-1,-59,3,57.15,-59.065875,,-5.27,2071.4,6.31131986,O6 V  ,,,,,,59.065875,-34.204375,,59.065875,-34.204375
RSC 1237-956-0-0-2130,,,,9,49,41.62,9.828227778,-1,-59,35,11.91,-59.58664167,,-8.94,2069.9,2.639746823,O1.4 V,SCO 1p2,,,,,59.58664167,-32.57658333,,59.58664167,-32.57658333
RSC 1237-956-0-0-1084,,,,9,43,12.41,9.720113889,-1,-59,38,25.59,-59.64044167,,-8.43,2078.34,3.158582981,O2 V  ,27 Stars,,,,,59.64044167,-34.19829167,,59.64044167,-34.19829167
RSC 1237-956-0-0-100,,,,9,43,15.12,9.720866667,-1,-59,17,29.8,-59.29161111,,-8.22,2065.02,3.354621311,O2.3 V,,,,,,59.29161111,-34.187,,59.29161111,-34.187
RSC 1237-956-0-0-1897,,,,9,45,36.97,9.760269444,-1,-59,25,11.95,-59.41998611,,-7.79,2073.33,3.793342159,O2.8 V,,,,,,59.41998611,-33.59595833,,59.41998611,-33.59595833
RSC 1237-956-0-0-2834,,,,9,49,9.83,9.819397222,-1,-59,6,8.42,-59.10233889,,-7.59,2059.73,3.979051473,O3.1 V,,,,,,59.10233889,-32.70904167,,59.10233889,-32.70904167
RSC 1237-956-0-0-2143,,,,9,45,19.26,9.75535,-1,-59,45,6.93,-59.751925,,-7.47,2090.08,4.130814548,O3.2 IV,,,,,,59.751925,-33.66975,,59.751925,-33.66975
RSC 1237-956-0-0-2497,,,,9,42,19.45,9.705402778,-1,-59,36,34.83,-59.609675,,-7.42,2079.11,4.169387336,O3.3 V,,,,,,59.609675,-34.41895833,,59.609675,-34.41895833
RSC 1237-956-0-0-521,,,,9,45,48.82,9.763561111,-1,-59,31,34.91,-59.52636389,,-6.7,2076.52,4.886680592,O4.2 V,,,,,,59.52636389,-33.54658333,,59.52636389,-33.54658333
RSC 1237-956-0-0-2445,,,,9,43,31.21,9.725336111,-1,-59,38,33.17,-59.64254722,,-6.52,2070.92,5.060816612,O4.4 V,,,,,,59.64254722,-34.11995833,,59.64254722,-34.11995833
RSC 1237-956-0-0-65,,,,9,48,13.35,9.803708333,-1,-59,33,11.5,-59.55319444,,-6.46,2087.61,5.138246843,O4.5 V,,,,,,59.55319444,-32.944375,,59.55319444,-32.944375
RSC 1237-956-0-0-1705,,,,9,45,45.47,9.762630556,-1,-58,54,57.11,-58.91586389,,-6.44,2051.77,5.120643377,WN/C4.4 ,,,,,,58.91586389,-33.56054167,,58.91586389,-33.56054167
RSC 1237-956-0-0-1431,,,,9,45,55.15,9.765319444,-1,-59,19,11,-59.31972222,,-6.43,2072.97,5.152965085,O4.5 V,,,,,,59.31972222,-33.52020833,,59.31972222,-33.52020833
RSC 1237-956-0-0-2235,,,,9,45,43.29,9.762025,-1,-59,23,32.44,-59.39234444,,-6.38,2079.34,5.209627541,O4.6 V,,,,,,59.39234444,-33.569625,,59.39234444,-33.569625
RSC 1237-956-0-0-235,,,,9,41,6.09,9.685025,-1,-59,23,53.01,-59.39805833,,-6.37,2081.8,5.222195021,O4.6 V,,,,,,59.39805833,-34.724625,,59.39805833,-34.724625
RSC 1237-956-0-0-2721,,,,9,46,24.93,9.773591667,-1,-59,26,42.35,-59.44509722,,-6.35,2082.86,5.243300399,O4.6 V,,,,,,59.44509722,-33.396125,,59.44509722,-33.396125
RSC 1237-956-0-0-2567,,,,9,46,8.68,9.769077778,-1,-59,55,50.86,-59.93079444,,-6.21,2085.63,5.386186326,O4.8 V,,,,,,59.93079444,-33.46383333,,59.93079444,-33.46383333
RSC 1237-956-0-0-514,,,,9,48,46.32,9.812866667,-1,-59,12,5.64,-59.20156667,,-6.11,2085.89,5.48645701,O4.9 V,,,,,,59.20156667,-32.807,,59.20156667,-32.807
RSC 1237-956-0-0-199,,,,9,49,39.86,9.827738889,-1,-59,46,58.85,-59.78301389,,-6.04,2076.32,5.546471436,WN/C11.1,,,,,,59.78301389,-32.58391667,,59.78301389,-32.58391667
RSC 1237-956-0-0-1806,,,,9,46,1.23,9.767008333,-1,-59,21,11.42,-59.35317222,,-5.88,2079.11,5.709387336,O5.2 V,,,,,,59.35317222,-33.494875,,59.35317222,-33.494875
RSC 1237-956-0-0-1960,,,,9,44,57.97,9.749436111,-1,-58,45,18.82,-58.75522778,,-5.81,2071.93,5.771875394,O5.3 V,,,,,,58.75522778,-33.75845833,,58.75522778,-33.75845833
RSC 1237-956-0-0-1404,,,,9,41,44,9.695555556,-1,-59,0,32.03,-59.00889722,,-5.55,2059.12,6.018408284,O5.6 V,,,,,,59.00889722,-34.56666667,,59.00889722,-34.56666667
RSC 1237-956-0-0-2766,,,,9,48,55.65,9.815458333,-1,-59,59,59.75,-59.99993056,,-5.51,2064.44,6.064011326,O5.7 IV,,,,,,59.99993056,-32.768125,,59.99993056,-32.768125
RSC 1237-956-0-0-816,,,,9,46,8.65,9.769069444,-1,-59,17,7.96,-59.28554444,,-5.5,2078.73,6.088990419,O5.7 V,,,,,,59.28554444,-33.46395833,,59.28554444,-33.46395833
RSC 1237-956-0-0-989,,,,9,47,43.93,9.795536111,-1,-59,11,8.15,-59.18559722,,-5.48,2079.28,6.109564881,O5.7 V,,,,,,59.18559722,-33.06695833,,59.18559722,-33.06695833
RSC 1237-956-0-0-178,,,,9,48,51.67,9.814352778,-1,-59,27,21.49,-59.45596944,,-5.44,2075.33,6.14543582,O5.8 V,,,,,,59.45596944,-32.78470833,,59.45596944,-32.78470833
RSC 1237-956-0-0-2138,,,,9,45,39.15,9.760875,-1,-59,30,49.03,-59.51361944,,-5.42,2052.1,6.140992602,WN4.9   ,,,,,,59.51361944,-33.586875,,59.51361944,-33.586875
RSC 1237-956-0-0-2140,,,,9,50,4.7,9.834638889,-1,-59,52,41.72,-59.87825556,,-5.31,2081.33,6.281704721,O5.9 V,,,,,,59.87825556,-32.48041667,,59.87825556,-32.48041667
RSC 1237-783-0-0-2601,,,,0,12,21.48,0.205966667,-1,-48,18,54.56,-48.31515556,,-9.11,1858.89,2.236268456,O1.1 V,SCO 2,,SCO 2,,,48.31515556,-176.9105,,48.31515556,-176.9105
RSC 1237-783-0-0-1267,,,,0,14,43.23,0.245341667,-1,-48,29,33.35,-48.49259722,,-8.84,1843.79,2.488557276,O1.4 V,47 Stars,,,,,48.49259722,-176.319875,,48.49259722,-176.319875
RSC 1237-783-0-0-2819,,,,0,16,13.05,0.270291667,-1,-48,10,59.95,-48.18331944,,-8.43,1855.9,2.912772859,O1.9 V,,,,,,48.18331944,-175.945625,,48.18331944,-175.945625
RSC 1237-783-0-0-2232,,,,0,19,18.68,0.321855556,-1,-48,12,32.12,-48.20892222,,-7.86,1848.59,3.474202997,O2.6 V,,,,,,48.20892222,-175.1721667,,48.20892222,-175.1721667
RSC 1237-783-0-0-951,,,,0,12,33.77,0.209380556,-1,-48,3,42.49,-48.06180278,,-7.22,1862.62,4.13062131,O3.4 V,,,,,,48.06180278,-176.8592917,,48.06180278,-176.8592917
RSC 1237-783-0-0-2242,,,,0,18,1.13,0.300313889,-1,-48,20,30.84,-48.3419,,-7.22,1845.03,4.110017161,O3.4 V,,,,,,48.3419,-175.4952917,,48.3419,-175.4952917
RSC 1237-783-0-0-2935,,,,0,19,16.75,0.321319444,-1,-48,4,50.1,-48.08058333,,-7.19,1840.55,4.134738099,O3.5 IV,,,,,,48.08058333,-175.1802083,,48.08058333,-175.1802083
RSC 1237-783-0-0-1260,,,,0,15,29.5,0.258194444,-1,-47,57,9.31,-47.95258611,,-6.94,1844.17,4.389004764,O3.8 V,,,,,,47.95258611,-176.1270833,,47.95258611,-176.1270833
RSC 1237-783-0-0-1846,,,,0,13,51.01,0.230836111,-1,-48,6,38.09,-48.11058056,,-6.89,1842.2,4.43668389,O3.8 V,,,,,,48.11058056,-176.5374583,,48.11058056,-176.5374583
RSC 1237-783-0-0-1120,,,,0,17,11.19,0.286441667,-1,-48,30,46.3,-48.51286111,,-6.77,1830.17,4.542457161,O4 V,,,,,,48.51286111,-175.703375,,48.51286111,-175.703375
RSC 1237-783-0-0-2484,,,,0,16,17.33,0.271480556,-1,-47,51,40.99,-47.86138611,,-6.76,1840.25,4.564384132,O4 IV,,,,,,47.86138611,-175.9277917,,47.86138611,-175.9277917
RSC 1237-783-0-0-930,,,,0,12,49.04,0.213622222,-1,-48,5,7.77,-48.08549167,,-6.69,1839.9,4.633971097,O4.1 IV,,,,,,48.08549167,-176.7956667,,48.08549167,-176.7956667
RSC 1237-783-0-0-715,,,,0,18,49.56,0.313766667,-1,-48,17,20.79,-48.28910833,,-6.67,1863.59,4.681751857,O4.1 V,,,,,,48.28910833,-175.2935,,48.28910833,-175.2935
RSC 1237-783-0-0-1804,,,,0,20,8.77,0.335769444,-1,-48,31,40.54,-48.52792778,,-6.53,1842.23,4.796719252,O4.3 V,,,,,,48.52792778,-174.9634583,,48.52792778,-174.9634583
RSC 1237-783-0-0-2580,,,,0,18,22.01,0.306113889,-1,-47,45,15.55,-47.75431944,,-6.36,1861.76,4.989618476,O4.5 IV,,,,,,47.75431944,-175.4082917,,47.75431944,-175.4082917
RSC 1237-783-0-0-2841,,,,0,15,9.13,0.252536111,-1,-48,5,36.07,-48.09335278,,-6.31,1860.15,5.037739833,O4.6 V,,,,,,48.09335278,-176.2119583,,48.09335278,-176.2119583
RSC 1237-783-0-0-1445,,,,0,12,40.6,0.211277778,-1,-48,41,36.67,-48.69351944,,-6.27,1842,5.056448129,O4.6 V,,,,,,48.69351944,-176.8308333,,48.69351944,-176.8308333
RSC 1237-783-0-0-145,,,,0,18,52.58,0.314605556,-1,-48,2,59.27,-48.04979722,,-5.91,1863.88,5.442089741,O5.1 V,,,,,,48.04979722,-175.2809167,,48.04979722,-175.2809167
RSC 1237-783-0-0-2357,,,,0,13,58.22,0.232838889,-1,-48,20,30.67,-48.34185278,,-5.9,1836.96,5.420498498,O5.1 V,,,,,,48.34185278,-176.5074167,,48.34185278,-176.5074167
RSC 1237-783-0-0-1567,,,,0,15,48.99,0.263608333,-1,-48,59,47.25,-48.99645833,,-5.89,1832.65,5.425397656,O5.1 V,,,,,,48.99645833,-176.045875,,48.99645833,-176.045875
RSC 1237-783-0-0-1245,,,,0,16,49.79,0.280497222,-1,-48,7,7.08,-48.11863333,,-5.7,1843.86,5.628639715,O5.3 V,,,,,,48.11863333,-175.7925417,,48.11863333,-175.7925417
RSC 1237-783-0-0-998,,,,0,19,20.25,0.322291667,-1,-48,21,4.98,-48.35138333,,-5.54,1848.64,5.794261729,O5.5 V,,,,,,48.35138333,-175.165625,,48.35138333,-175.165625
RSC 1237-783-0-0-432,,,,0,16,54.17,0.281713889,-1,-48,10,52.06,-48.18112778,,-5.5,1862.56,5.850551359,O5.6 V,,,,,,48.18112778,-175.7742917,,48.18112778,-175.7742917
RSC 1237-783-0-0-1104,,,,0,18,36.5,0.310138889,-1,-47,40,36.83,-47.67689722,,-5.47,1848.52,5.864120769,O5.6 V,,,,,,47.67689722,-175.3479167,,47.67689722,-175.3479167
RSC 1237-783-0-0-2687,,,,0,18,15.73,0.304369444,-1,-48,16,32.89,-48.27580278,,-5.45,1848.23,5.883780077,O5.6 V,,,,,,48.27580278,-175.4344583,,48.27580278,-175.4344583
RSC 1237-783-0-0-2328,,,,0,16,38.48,0.277355556,-1,-48,19,17.07,-48.32140833,,-5.38,1843.97,5.948769256,O5.7 V,,,,,,48.32140833,-175.8396667,,48.32140833,-175.8396667
RSC 1237-783-0-0-2420,,,,0,13,57.48,0.232633333,-1,-47,41,34.68,-47.69296667,,-5.3,1831.35,6.013856764,O5.8 V,,,,,,47.69296667,-176.5105,,47.69296667,-176.5105
RSC 1237-783-0-0-2099,,,,0,15,25.71,0.257141667,-1,-48,20,35.77,-48.34326944,,-5.3,1835.87,6.019209625,O5.8 V,,,,,,48.34326944,-176.142875,,48.34326944,-176.142875
RSC 1237-783-0-0-1893,,,,0,17,5.15,0.284763889,-1,-48,9,19.04,-48.15528889,,-5.25,1824.49,6.055707437,O5.9 V,,,,,,48.15528889,-175.7285417,,48.15528889,-175.7285417
RSC 1237-783-0-0-1677,,,,0,14,55.68,0.2488,-1,-48,14,57.55,-48.24931944,,-5.23,1850.55,6.106504119,O5.9 V,,,,,,48.24931944,-176.268,,48.24931944,-176.268
RSC 1237-783-0-0-367,,,,0,15,48.89,0.263580556,-1,-48,25,55.97,-48.43221389,,-5.23,1847.78,6.10325131,O5.9 V,,,,,,48.43221389,-176.0462917,,48.43221389,-176.0462917
RSC 1237-783-0-0-1938,,,,0,17,29.65,0.291569444,-1,-48,14,24.52,-48.24014444,,-5.21,1816.23,6.085854225,O5.9 V,,,,,,48.24014444,-175.6264583,,48.24014444,-175.6264583
RSC 1237-783-0-0-776,,,,0,14,15.88,0.237744444,-1,-48,30,59.46,-48.51651667,,-5.14,1837.49,6.181124921,O6 V,,,,,,48.51651667,-176.4338333,,48.51651667,-176.4338333
RSC 1237-783-0-0-1684,,,,0,14,42.98,0.245272222,-1,-48,20,47.72,-48.34658889,,-5.06,1847.04,6.272381504,O6.1 V,,,,,,48.34658889,-176.3209167,,48.34658889,-176.3209167
RSC 1237-783-0-0-1753,,,,0,17,31.26,0.292016667,-1,-48,30,34.34,-48.50953889,,-5.05,1819.36,6.249593211,O6.1 V,,,,,,48.50953889,-175.61975,,48.50953889,-175.61975
RSC 1237-783-0-0-2657,,,,0,13,35.42,0.226505556,-1,-47,56,7.11,-47.93530833,,-5.01,1852.2,6.328439399,O6.2 V,,,,,,47.93530833,-176.6024167,,47.93530833,-176.6024167
RSC 1237-783-0-0-1438,,,,0,20,24.19,0.340052778,-1,-48,32,1.91,-48.53386389,,-4.97,1835.03,6.348215844,O6.2 V,,,,,,48.53386389,-174.8992083,,48.53386389,-174.8992083
RSC 1237-783-0-0-2260,,,,0,16,45.39,0.279275,-1,-48,4,52.6,-48.08127778,,-4.96,1849.4,6.375154266,O6.2 V,,,,,,48.08127778,-175.810875,,48.08127778,-175.810875
RSC 1237-783-0-0-565,,,,0,17,14.33,0.287313889,-1,-48,9,19.65,-48.15545833,,-4.95,1844.13,6.378957665,O6.3 V,,,,,,48.15545833,-175.6902917,,48.15545833,-175.6902917
RSC 1237-783-0-0-2695,,,,0,16,53.05,0.281402778,-1,-48,11,7.12,-48.18531111,,-4.87,1842.02,6.456471707,O6.4 V,,,,,,48.18531111,-175.7789583,,48.18531111,-175.7789583
RSC 1237-783-0-0-101,,,,0,20,9.93,0.336091667,-1,-48,19,43.61,-48.32878056,,-4.86,1857.84,6.485041546,O6.4 V,,,,,,48.32878056,-174.958625,,48.32878056,-174.958625
RSC 1237-783-0-0-629,,,,0,15,5.35,0.251486111,-1,-48,23,59.3,-48.39980556,,-4.85,1847.95,6.483451082,O6.4 V,,,,,,48.39980556,-176.2277083,,48.39980556,-176.2277083
RSC 1237-783-0-0-75,,,,0,16,19.54,0.272094444,-1,-48,23,59.98,-48.39999444,,-4.84,1865.59,6.514081026,O6.4 V,,,,,,48.39999444,-175.9185833,,48.39999444,-175.9185833
RSC 1237-783-0-0-804,,,,0,14,51.63,0.247675,-1,-48,1,46.81,-48.02966944,,-4.53,1853.03,6.809412252,O6.8 V,,,,,,48.02966944,-176.284875,,48.02966944,-176.284875
RSC 1237-783-0-0-1841,,,,0,16,12.51,0.270141667,-1,-48,21,28.14,-48.35781667,,-4.52,1844.2,6.809040088,O6.8 V,,,,,,48.35781667,-175.947875,,48.35781667,-175.947875
RSC 1237-783-0-0-1115,,,,0,16,12.16,0.270044444,-1,-48,30,46.74,-48.51298333,,-4.34,1835.7,6.97900854,O7 V,,,,,,48.51298333,-175.9493333,,48.51298333,-175.9493333
RSC 1237-783-0-0-835,,,,0,15,25.49,0.257080556,-1,-48,32,13.6,-48.53711111,,-4.3,1840.3,7.024443131,O7.1 V,,,,,,48.53711111,-176.1437917,,48.53711111,-176.1437917
RSC 1234-1020-0-0-176,,,,2,25,3.3,2.417583333,-1,-74,31,8.11,-74.51891944,,-5.43,350.12,2.291084599,O5.7 V,SCO 3,,SCO 3,,,74.51891944,-143.73625,,74.51891944,-143.73625
RSC 1234-1020-0-0-35,,,,2,24,50.08,2.413911111,-1,-75,9,24.39,-75.156775,,-4.52,348.41,3.190453058,O6.8 V,14 Stars,,,,,75.156775,-143.7913333,,75.156775,-143.7913333
RSC 1234-1020-0-0-76,,,,2,24,2.05,2.400569444,-1,-74,41,21.75,-74.689375,,-4.03,347.52,3.674899018,O7.4 V,,,,,,74.689375,-143.9914583,,74.689375,-143.9914583
RSC 1234-1020-0-0-117,,,,2,27,52.77,2.464658333,-1,-75,6,7.09,-75.10196944,,-3.84,348.16,3.868894368,O7.6 V,,,,,,75.10196944,-143.030125,,75.10196944,-143.030125
RSC 1234-1020-0-0-48,,,,2,27,30.01,2.458336111,-1,-75,15,20.21,-75.25561389,,-3.19,346.5,4.508516195,O8.5 V,,,,,,75.25561389,-143.1249583,,75.25561389,-143.1249583
RSC 1234-1020-0-0-133,,,,2,24,32.47,2.409019444,-1,-75,14,56.36,-75.24898889,,-2.8,349.8,4.919099026,O8.9 V,,,,,,75.24898889,-143.8647083,,75.24898889,-143.8647083
RSC 1234-1020-0-0-81,,,,2,28,6.51,2.468475,-1,-74,47,53.56,-74.79821111,,-2.6,348.66,5.112010629,O9.2 V,,,,,,74.79821111,-142.972875,,74.79821111,-142.972875
RSC 1234-1020-0-0-100,,,,2,25,20.99,2.422497222,-1,-74,23,53.97,-74.398325,,-2.43,347.31,5.27358644,O9.4 V,,,,,,74.398325,-143.6625417,,74.398325,-143.6625417
RSC 1234-1020-0-0-84,,,,2,34,37.18,2.576994444,-1,-74,50,36.05,-74.84334722,,-2.04,348.63,5.67182378,WN11.2,,,,,,74.84334722,-141.3450833,,74.84334722,-141.3450833
